98      0.00037619      0.00009719      0.00003864      0.00002428
99      0.00036455      0.00009366      0.00003718      0.00002335
**      0.00035334      0.00009029      0.00003580      0.00002247
**      0.00034256      0.00008707      0.00003447      0.00002162
**      0.00033218      0.00008399      0.00003321      0.00002082
**      0.00032219      0.00008104      0.00003200      0.00002005
**      0.00031256      0.00007822      0.00003085      0.00001931
**      0.00030329      0.00007551      0.00002974      0.00001861
**      0.00029435      0.00007292      0.00002869      0.00001794
**      0.00028573      0.00007044      0.00002768      0.00001730
**      0.00027742      0.00006806      0.00002671      0.00001668
**      0.00026941      0.00006578      0.00002579      0.00001610
**      0.00026168      0.00006359      0.00002490      0.00001553
**      0.00025422      0.00006149      0.00002405      0.00001500
**      0.00024703      0.00005947      0.00002323      0.00001448
**      0.00024008      0.00005754      0.00002245      0.00001399
**      0.00023337      0.00005568      0.00002170      0.00001351
**      0.00022688      0.00005389      0.00002098      0.00001306
**      0.00022062      0.00005218      0.00002029      0.00001262
**      0.00021458      0.00005053      0.00001963      0.00001221
**      0.00020873      0.00004894      0.00001900      0.00001180
**      0.00020308      0.00004742      0.00001839      0.00001142
**      0.00019761      0.00004595      0.00001780      0.00001105
**      0.00019233      0.00004454      0.00001723      0.00001069
**      0.00018721      0.00004318      0.00001669      0.00001035
**      0.00018227      0.00004187      0.00001617      0.00001003
**      0.00017748      0.00004061      0.00001567      0.00000971
**      0.00017285      0.00003939      0.00001519      0.00000941
**      0.00016836      0.00003822      0.00001472      0.00000911
**      0.00016402      0.00003709      0.00001427      0.00000883
**      0.00015981      0.00003601      0.00001384      0.00000856
**      0.00015574      0.00003496      0.00001343      0.00000830
**      0.00015179      0.00003395      0.00001303      0.00000805
**      0.00014797      0.00003297      0.00001264      0.00000781
**      0.00014426      0.00003203      0.00001227      0.00000758
**      0.00014069      0.00003113      0.00001191      0.00000736
**      0.00013718      0.00003024      0.00001157      0.00000714
**      0.00013380      0.00002939      0.00001123      0.00000693
**      0.00013052      0.00002858      0.00001091      0.00000673
**      0.00012734      0.00002778      0.00001060      0.00000653
**      0.00012426      0.00002702      0.00001030      0.00000635
**      0.00012126      0.00002628      0.00001001      0.00000617
**      0.00011836      0.00002557      0.00000973      0.00000599
**      0.00011554      0.00002488      0.00000946      0.00000582
**      0.00011280      0.00002421      0.00000920      0.00000566
**      0.00011014      0.00002356      0.00000895      0.00000550
**      0.00010755      0.00002294      0.00000870      0.00000535
**      0.00010505      0.00002233      0.00000847      0.00000521
**      0.00010261      0.00002175      0.00000824      0.00000506
**      0.00010024      0.00002118      0.00000802      0.00000493
**      0.00009794      0.00002063      0.00000781      0.00000479
**      0.00009570      0.00002010      0.00000760      0.00000467
**      0.00009352      0.00001958      0.00000740      0.00000454
**      0.00009141      0.00001909      0.00000721      0.00000442
**      0.00008935      0.00001860      0.00000702      0.00000431
**      0.00008735      0.00001813      0.00000684      0.00000419
**      0.00008541      0.00001768      0.00000666      0.00000408
**      0.00008351      0.00001724      0.00000649      0.00000398
**      0.00008167      0.00001681      0.00000633      0.00000388
**      0.00007988      0.00001640      0.00000617      0.00000378
**      0.00007814      0.00001600      0.00000601      0.00000368
**      0.00007644      0.00001561      0.00000586      0.00000359
**      0.00007478      0.00001523      0.00000572      0.00000350
**      0.00007318      0.00001486      0.00000557      0.00000341
**      0.00007161      0.00001450      0.00000544      0.00000333
**      0.00007008      0.00001416      0.00000530      0.00000324
**      0.00006859      0.00001382      0.00000518      0.00000316
**      0.00006714      0.00001350      0.00000505      0.00000309
**      0.00006573      0.00001318      0.00000493      0.00000301
**      0.00006436      0.00001287      0.00000481      0.00000294
**      0.00006302      0.00001257      0.00000470      0.00000287
**      0.00006171      0.00001228      0.00000459      0.00000280
**      0.00006044      0.00001200      0.00000448      0.00000273
**      0.00005920      0.00001172      0.00000437      0.00000267
**      0.00005799      0.00001146      0.00000427      0.00000261
**      0.00005681      0.00001120      0.00000417      0.00000254
**      0.00005575      0.00001098      0.00000409      0.00000249
**      0.00005453      0.00001070      0.00000398      0.00000243
**      0.00005344      0.00001046      0.00000389      0.00000237
**      0.00005237      0.00001023      0.00000380      0.00000232
**      0.00005133      0.00001000      0.00000372      0.00000226
**      0.00005031      0.00000978      0.00000363      0.00000221
**      0.00004932      0.00000957      0.00000355      0.00000216
**      0.00004835      0.00000936      0.00000347      0.00000211
**      0.00004740      0.00000915      0.00000339      0.00000207
**      0.00004648      0.00000896      0.00000332      0.00000202
**      0.00004558      0.00000876      0.00000325      0.00000197
**      0.00004469      0.00000858      0.00000318      0.00000193
**      0.00004383      0.00000839      0.00000311      0.00000189
**      0.00004299      0.00000822      0.00000304      0.00000185
**      0.00004217      0.00000804      0.00000297      0.00000181
**      0.00004137      0.00000787      0.00000291      0.00000177
**      0.00004059      0.00000771      0.00000285      0.00000173
**      0.00003982      0.00000755      0.00000279      0.00000169
**      0.00003908      0.00000739      0.00000273      0.00000166
**      0.00003835      0.00000724      0.00000267      0.00000162
**      0.00003763      0.00000709      0.00000261      0.00000159
**      0.00003693      0.00000694      0.00000256      0.00000155
**      0.00003625      0.00000680      0.00000251      0.00000152
**      0.00003558      0.00000667      0.00000245      0.00000149
**      0.00003493      0.00000653      0.00000240      0.00000146
**      0.00003429      0.00000640      0.00000235      0.00000143
**      0.00003367      0.00000627      0.00000231      0.00000140
**      0.00003306      0.00000615      0.00000226      0.00000137
**      0.00003246      0.00000602      0.00000221      0.00000134
**      0.00003188      0.00000590      0.00000217      0.00000131
**      0.00003131      0.00000579      0.00000213      0.00000129
**      0.00003075      0.00000567      0.00000208      0.00000126
**      0.00003020      0.00000556      0.00000204      0.00000124
**      0.00002967      0.00000546      0.00000200      0.00000121
**      0.00002914      0.00000535      0.00000196      0.00000119
**      0.00002863      0.00000525      0.00000192      0.00000116
**      0.00002813      0.00000515      0.00000188      0.00000114
**      0.00002764      0.00000505      0.00000185      0.00000112
**      0.00002716      0.00000495      0.00000181      0.00000110
**      0.00002668      0.00000486      0.00000178      0.00000107
**      0.00002622      0.00000476      0.00000174      0.00000105
**      0.00002577      0.00000467      0.00000171      0.00000103
**      0.00002533      0.00000459      0.00000168      0.00000101
**      0.00002490      0.00000450      0.00000164      0.00000099
**      0.00002447      0.00000442      0.00000161      0.00000097
**      0.00002406      0.00000433      0.00000158      0.00000096
**      0.00002365      0.00000425      0.00000155      0.00000094
**      0.00002325      0.00000418      0.00000152      0.00000092
**      0.00002286      0.00000410      0.00000149      0.00000090
**      0.00002248      0.00000402      0.00000147      0.00000089
**      0.00002210      0.00000395      0.00000144      0.00000087
**      0.00002173      0.00000388      0.00000141      0.00000085
**      0.00002137      0.00000381      0.00000139      0.00000084
**      0.00002102      0.00000374      0.00000136      0.00000082
**      0.00002067      0.00000367      0.00000134      0.00000081
**      0.00002033      0.00000361      0.00000131      0.00000079
**      0.00002000      0.00000354      0.00000129      0.00000078
**      0.00001967      0.00000348      0.00000126      0.00000076
**      0.00001935      0.00000342      0.00000124      0.00000075
**      0.00001904      0.00000336      0.00000122      0.00000074
**      0.00001873      0.00000330      0.00000120      0.00000072
**      0.00001843      0.00000324      0.00000118      0.00000071
**      0.00001813      0.00000318      0.00000116      0.00000070
**      0.00001784      0.00000313      0.00000113      0.00000068
**      0.00001756      0.00000307      0.00000111      0.00000067
**      0.00001728      0.00000302      0.00000109      0.00000066
**      0.00001700      0.00000297      0.00000108      0.00000065
**      0.00001673      0.00000292      0.00000106      0.00000064
**      0.00001647      0.00000287      0.00000104      0.00000063
**      0.00001621      0.00000282      0.00000102      0.00000061
**      0.00001595      0.00000277      0.00000100      0.00000060
**      0.00001570      0.00000272      0.00000099      0.00000059
**      0.00001546      0.00000268      0.00000097      0.00000058
**      0.00001522      0.00000263      0.00000095      0.00000057
**      0.00001498      0.00000259      0.00000094      0.00000056
**      0.00001475      0.00000254      0.00000092      0.00000055
**      0.00001452      0.00000250      0.00000090      0.00000054
**      0.00001430      0.00000246      0.00000089      0.00000053
**      0.00001408      0.00000242      0.00000087      0.00000053
**      0.00001386      0.00000238      0.00000086      0.00000052
**      0.00001365      0.00000234      0.00000084      0.00000051
**      0.00001344      0.00000230      0.00000083      0.00000050
**      0.00001324      0.00000226      0.00000082      0.00000049
**      0.00001304      0.00000222      0.00000080      0.00000048
**      0.00001284      0.00000219      0.00000079      0.00000047
**      0.00001264      0.00000215      0.00000078      0.00000047
**      0.00001245      0.00000212      0.00000076      0.00000046
**      0.00001225      0.00000208      0.00000075      0.00000045
**      0.00001208      0.00000205      0.00000074      0.00000044
**      0.00001190      0.00000202      0.00000073      0.00000044
**      0.00001172      0.00000198      0.00000071      0.00000043
**      0.00001155      0.00000195      0.00000070      0.00000042
**      0.00001137      0.00000192      0.00000069      0.00000041
**      0.00001121      0.00000189      0.00000068      0.00000041
**      0.00001104      0.00000186      0.00000067      0.00000040
**      0.00001088      0.00000183      0.00000066      0.00000039
**      0.00001071      0.00000180      0.00000065      0.00000039
**      0.00001056      0.00000177      0.00000064      0.00000038
**      0.00001040      0.00000174      0.00000063      0.00000038
**      0.00001025      0.00000171      0.00000062      0.00000037
**      0.00001010      0.00000169      0.00000061      0.00000036
**      0.00000995      0.00000166      0.00000060      0.00000036
**      0.00000980      0.00000163      0.00000059      0.00000035
**      0.00000966      0.00000161      0.00000058      0.00000035
**      0.00000952      0.00000158      0.00000057      0.00000034
**      0.00000938      0.00000156      0.00000056      0.00000033
**      0.00000924      0.00000153      0.00000055      0.00000033
**      0.00000909      0.00000150      0.00000054      0.00000032
**      0.00000898      0.00000149      0.00000053      0.00000032
**      0.00000884      0.00000146      0.00000052      0.00000031
**      0.00000872      0.00000144      0.00000052      0.00000031
**      0.00000859      0.00000142      0.00000051      0.00000030
**      0.00000846      0.00000140      0.00000050      0.00000030
**      0.00000834      0.00000137      0.00000049      0.00000029
**      0.00000822      0.00000135      0.00000048      0.00000029
**      0.00000810      0.00000133      0.00000048      0.00000028
**      0.00000798      0.00000131      0.00000047      0.00000028
**      0.00000787      0.00000129      0.00000046      0.00000028
**      0.00000775      0.00000127      0.00000045      0.00000027
**      0.00000764      0.00000125      0.00000045      0.00000027
**      0.00000752      0.00000123      0.00000044      0.00000026
**      0.00000741      0.00000121      0.00000043      0.00000026
**      0.00000730      0.00000119      0.00000042      0.00000025
**      0.00000719      0.00000117      0.00000042      0.00000025
**      0.00000709      0.00000115      0.00000041      0.00000025
**      0.00000698      0.00000113      0.00000040      0.00000024
**      0.00000687      0.00000111      0.00000040      0.00000024
