**      0.00006889      0.00001330      0.00000585      0.00000437
**      0.00006665      0.00001282      0.00000563      0.00000420
**      0.00006450      0.00001236      0.00000543      0.00000405
**      0.00006243      0.00001193      0.00000523      0.00000390
**      0.00006045      0.00001151      0.00000505      0.00000376
**      0.00005854      0.00001111      0.00000487      0.00000363
**      0.00005671      0.00001073      0.00000470      0.00000350
**      0.00005494      0.00001036      0.00000453      0.00000337
**      0.00005325      0.00001001      0.00000438      0.00000326
**      0.00005162      0.00000968      0.00000423      0.00000314
**      0.00005005      0.00000935      0.00000408      0.00000303
**      0.00004853      0.00000904      0.00000395      0.00000293
**      0.00004708      0.00000875      0.00000381      0.00000283
**      0.00004568      0.00000846      0.00000369      0.00000274
**      0.00004433      0.00000819      0.00000356      0.00000265
**      0.00004302      0.00000793      0.00000345      0.00000256
**      0.00004177      0.00000767      0.00000334      0.00000247
**      0.00004056      0.00000743      0.00000323      0.00000239
**      0.00003939      0.00000720      0.00000313      0.00000232
**      0.00003827      0.00000698      0.00000303      0.00000224
**      0.00003718      0.00000676      0.00000293      0.00000217
**      0.00003613      0.00000655      0.00000284      0.00000210
**      0.00003512      0.00000635      0.00000275      0.00000204
**      0.00003415      0.00000616      0.00000267      0.00000197
**      0.00003320      0.00000598      0.00000258      0.00000191
**      0.00003229      0.00000580      0.00000251      0.00000185
**      0.00003141      0.00000563      0.00000243      0.00000180
**      0.00003056      0.00000546      0.00000236      0.00000174
**      0.00002974      0.00000530      0.00000229      0.00000169
**      0.00002894      0.00000515      0.00000222      0.00000164
**      0.00002817      0.00000500      0.00000216      0.00000159
**      0.00002743      0.00000486      0.00000209      0.00000154
**      0.00002671      0.00000472      0.00000203      0.00000150
**      0.00002601      0.00000458      0.00000197      0.00000145
**      0.00002533      0.00000446      0.00000192      0.00000141
**      0.00002468      0.00000433      0.00000186      0.00000137
**      0.00002405      0.00000421      0.00000181      0.00000133
**      0.00002344      0.00000410      0.00000176      0.00000130
**      0.00002284      0.00000398      0.00000171      0.00000126
**      0.00002227      0.00000388      0.00000166      0.00000122
**      0.00002171      0.00000377      0.00000162      0.00000119
**      0.00002117      0.00000367      0.00000157      0.00000116
**      0.00002065      0.00000357      0.00000153      0.00000113
**      0.00002014      0.00000348      0.00000149      0.00000110
**      0.00001965      0.00000339      0.00000145      0.00000107
**      0.00001917      0.00000330      0.00000141      0.00000104
**      0.00001871      0.00000321      0.00000137      0.00000101
**      0.00001826      0.00000313      0.00000134      0.00000098
**      0.00001782      0.00000305      0.00000130      0.00000096
**      0.00001740      0.00000297      0.00000127      0.00000093
**      0.00001699      0.00000290      0.00000124      0.00000091
**      0.00001659      0.00000282      0.00000120      0.00000088
**      0.00001620      0.00000275      0.00000117      0.00000086
**      0.00001582      0.00000268      0.00000114      0.00000084
**      0.00001546      0.00000262      0.00000112      0.00000082
**      0.00001510      0.00000255      0.00000109      0.00000080
**      0.00001476      0.00000249      0.00000106      0.00000078
**      0.00001442      0.00000243      0.00000103      0.00000076
**      0.00001409      0.00000237      0.00000101      0.00000074
**      0.00001378      0.00000231      0.00000098      0.00000072
**      0.00001347      0.00000226      0.00000096      0.00000070
**      0.00001317      0.00000220      0.00000094      0.00000069
**      0.00001288      0.00000215      0.00000091      0.00000067
**      0.00001259      0.00000210      0.00000089      0.00000065
**      0.00001232      0.00000205      0.00000087      0.00000064
**      0.00001205      0.00000200      0.00000085      0.00000062
**      0.00001178      0.00000196      0.00000083      0.00000061
**      0.00001153      0.00000191      0.00000081      0.00000059
**      0.00001128      0.00000187      0.00000079      0.00000058
**      0.00001104      0.00000182      0.00000077      0.00000057
**      0.00001081      0.00000178      0.00000076      0.00000055
**      0.00001058      0.00000174      0.00000074      0.00000054
**      0.00001035      0.00000170      0.00000072      0.00000053
**      0.00001014      0.00000167      0.00000071      0.00000052
**      0.00000993      0.00000163      0.00000069      0.00000050
**      0.00000972      0.00000159      0.00000067      0.00000049
**      0.00000952      0.00000156      0.00000066      0.00000048
**      0.00000932      0.00000152      0.00000064      0.00000047
**      0.00000913      0.00000149      0.00000063      0.00000046
**      0.00000894      0.00000146      0.00000062      0.00000045
**      0.00000876      0.00000143      0.00000060      0.00000044
**      0.00000859      0.00000140      0.00000059      0.00000043
**      0.00000841      0.00000137      0.00000058      0.00000042
**      0.00000825      0.00000134      0.00000056      0.00000041
**      0.00000808      0.00000131      0.00000055      0.00000040
**      0.00000792      0.00000128      0.00000054      0.00000039
**      0.00000776      0.00000125      0.00000053      0.00000039
**      0.00000761      0.00000123      0.00000052      0.00000038
**      0.00000746      0.00000120      0.00000051      0.00000037
**      0.00000732      0.00000118      0.00000050      0.00000036
**      0.00000718      0.00000115      0.00000049      0.00000035
**      0.00000704      0.00000113      0.00000048      0.00000035
**      0.00000690      0.00000111      0.00000047      0.00000034
**      0.00000677      0.00000108      0.00000046      0.00000033
**      0.00000664      0.00000106      0.00000045      0.00000033
**      0.00000651      0.00000104      0.00000044      0.00000032
**      0.00000639      0.00000102      0.00000043      0.00000031
**      0.00000627      0.00000100      0.00000042      0.00000031
**      0.00000615      0.00000098      0.00000041      0.00000030
**      0.00000604      0.00000096      0.00000040      0.00000029
**      0.00000593      0.00000094      0.00000040      0.00000029
**      0.00000582      0.00000092      0.00000039      0.00000028
**      0.00000571      0.00000091      0.00000038      0.00000028
**      0.00000560      0.00000089      0.00000037      0.00000027
**      0.00000550      0.00000087      0.00000037      0.00000027
**      0.00000540      0.00000085      0.00000036      0.00000026
**      0.00000530      0.00000084      0.00000035      0.00000026
**      0.00000521      0.00000082      0.00000034      0.00000025
**      0.00000511      0.00000081      0.00000034      0.00000025
**      0.00000502      0.00000079      0.00000033      0.00000024
**      0.00000493      0.00000078      0.00000032      0.00000024
**      0.00000490      0.00000078      0.00000033      0.00000024
**      0.00000476      0.00000075      0.00000031      0.00000023
**      0.00000468      0.00000073      0.00000031      0.00000022
**      0.00000459      0.00000072      0.00000030      0.00000022
**      0.00000451      0.00000071      0.00000030      0.00000021
**      0.00000443      0.00000069      0.00000029      0.00000021
**      0.00000436      0.00000068      0.00000028      0.00000021
**      0.00000428      0.00000067      0.00000028      0.00000020
**      0.00000421      0.00000066      0.00000027      0.00000020
**      0.00000414      0.00000064      0.00000027      0.00000020
**      0.00000406      0.00000063      0.00000026      0.00000019
**      0.00000400      0.00000062      0.00000026      0.00000019
**      0.00000393      0.00000061      0.00000025      0.00000018
**      0.00000386      0.00000060      0.00000025      0.00000018
**      0.00000380      0.00000059      0.00000025      0.00000018
**      0.00000373      0.00000058      0.00000024      0.00000017
**      0.00000367      0.00000057      0.00000024      0.00000017
**      0.00000361      0.00000056      0.00000023      0.00000017
**      0.00000355      0.00000055      0.00000023      0.00000017
**      0.00000349      0.00000054      0.00000022      0.00000016
**      0.00000343      0.00000053      0.00000022      0.00000016
**      0.00000338      0.00000052      0.00000022      0.00000016
**      0.00000332      0.00000051      0.00000021      0.00000015
**      0.00000327      0.00000050      0.00000021      0.00000015
**      0.00000321      0.00000049      0.00000021      0.00000015
**      0.00000316      0.00000049      0.00000020      0.00000015
**      0.00000311      0.00000048      0.00000020      0.00000014
**      0.00000306      0.00000047      0.00000020      0.00000014
**      0.00000301      0.00000046      0.00000019      0.00000014
**      0.00000296      0.00000045      0.00000019      0.00000014
**      0.00000291      0.00000045      0.00000019      0.00000013
**      0.00000287      0.00000044      0.00000018      0.00000013
**      0.00000282      0.00000043      0.00000018      0.00000013
**      0.00000278      0.00000042      0.00000018      0.00000013
**      0.00000273      0.00000042      0.00000017      0.00000013
**      0.00000269      0.00000041      0.00000017      0.00000012
**      0.00000265      0.00000040      0.00000017      0.00000012
**      0.00000261      0.00000040      0.00000016      0.00000012
**      0.00000257      0.00000039      0.00000016      0.00000012
**      0.00000253      0.00000038      0.00000016      0.00000012
**      0.00000249      0.00000038      0.00000016      0.00000011
**      0.00000245      0.00000037      0.00000015      0.00000011
**      0.00000241      0.00000037      0.00000015      0.00000011
**      0.00000237      0.00000036      0.00000015      0.00000011
**      0.00000234      0.00000035      0.00000015      0.00000011
**      0.00000230      0.00000035      0.00000014      0.00000010
**      0.00000227      0.00000034      0.00000014      0.00000010
**      0.00000223      0.00000034      0.00000014      0.00000010
**      0.00000220      0.00000033      0.00000014      0.00000010
**      0.00000216      0.00000033      0.00000014      0.00000010
**      0.00000213      0.00000032      0.00000013      0.00000010
**      0.00000210      0.00000032      0.00000013      0.00000009
**      0.00000207      0.00000031      0.00000013      0.00000009
**      0.00000204      0.00000031      0.00000013      0.00000009
**      0.00000201      0.00000030      0.00000012      0.00000009
**      0.00000198      0.00000030      0.00000012      0.00000009
**      0.00000195      0.00000029      0.00000012      0.00000009
**      0.00000192      0.00000029      0.00000012      0.00000009
**      0.00000189      0.00000028      0.00000012      0.00000008
**      0.00000186      0.00000028      0.00000012      0.00000008
**      0.00000183      0.00000027      0.00000011      0.00000008
**      0.00000181      0.00000027      0.00000011      0.00000008
**      0.00000178      0.00000027      0.00000011      0.00000008
**      0.00000175      0.00000026      0.00000011      0.00000008
**      0.00000173      0.00000026      0.00000011      0.00000008
**      0.00000170      0.00000025      0.00000011      0.00000008
**      0.00000168      0.00000025      0.00000010      0.00000007
**      0.00000165      0.00000025      0.00000010      0.00000007
**      0.00000163      0.00000024      0.00000010      0.00000007
**      0.00000161      0.00000024      0.00000010      0.00000007
**      0.00000158      0.00000024      0.00000010      0.00000007
**      0.00000156      0.00000023      0.00000010      0.00000007
**      0.00000154      0.00000023      0.00000009      0.00000007
**      0.00000151      0.00000022      0.00000009      0.00000007
**      0.00000149      0.00000022      0.00000009      0.00000007
**      0.00000147      0.00000022      0.00000009      0.00000006
**      0.00000145      0.00000021      0.00000009      0.00000006
**      0.00000143      0.00000021      0.00000009      0.00000006
**      0.00000141      0.00000021      0.00000009      0.00000006
**      0.00000139      0.00000020      0.00000008      0.00000006
**      0.00000137      0.00000020      0.00000008      0.00000006
**      0.00000134      0.00000020      0.00000008      0.00000006
**      0.00000133      0.00000020      0.00000008      0.00000006
